CHP ID,Pregnancy,PNC Visit Rate,PNC Visit Missed - #,Total U1 Assessments,Total U1 Treatments,Total U5 Assessments,Total U5 Treatments,U5 Malaria,U5 Diarrhea,U5 Pneumonia,On Time Referral f/u Treatment U5,Missed Visits,%mRDT,All Malaria Assessments,All Malaria Treatments,Act 6pack Issue,mRDT Used,Sales,Community Events,Households Registered
c53ca01d-034a-408c-8d2d-3da614f7664f,0,0,0,2,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,98
cb041d02-c728-47c1-875d-5e8150041b04,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,130,0,79
e9cf5654-db0d-4d50-bb4e-225c6a3b4290,0,0,0,0,0,5,2,0,2,0,0,1,0,0,0,0,0,90.52,0,102
ebc76676-1945-441a-8983-e9e25e8e9f2a,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,2,0,1,100
f4706bd7-61b3-42bd-924a-6338a9efbe6d,1,0,0,5,0,9,4,0,1,3,1,0,1,2,0,0,2,0,0,103
12d80c02-e30c-4ffc-93e0-c68920f3c89f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
1441cabd-0488-45bd-a5d6-673d0c2e214e,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,113
30baa456-b8b2-4173-980c-d9d4ed27ff26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,104
381c63fd-9c4a-4434-ba5e-70e15e3b63de,0,0,0,2,1,4,1,0,1,0,0,1,0,0,0,0,0,6255,0,152
3f1a8a24-4a27-4703-adf6-87d7a9d745ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
43d265f9-d3f3-4fcb-8cc6-858ab2b7c666,2,0,0,1,0,4,2,0,2,0,0.333333333,2,0,0,0,0,0,0,1,143
499b6139-02f2-4632-841a-76bf7a0d7532,0,0,1,3,3,5,9,3,4,2,0.333333333,2,1,3,2,2,3,510,0,196
53ae0156-c4cd-4e3c-88f9-13240fafaf63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
577f8a71-3937-492d-8708-8b10be42cac7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
65bd1819-d7a1-4866-b173-3905304f1c7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
6b0d1d3b-71ae-4fae-babe-1e229a39671f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
791e86d4-24b7-46d9-92d3-5de23f738343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
7b94142d-f8f1-4915-8dba-6cb993e462b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,65
82d99bd3-eb1d-48f6-abc5-dbea880faf09,0,0,0,1,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,80
902522d1-a457-4013-8676-f03ff3c5a4a6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,108
aa240789-e471-4025-8c4d-34574f09884b,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,69
b036e5ef-e1a1-4485-bd75-59186d71c505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,408,0,99
c1186bc2-22b6-4760-9a1e-55207ffdbdd2,0,0,0,2,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,90
c4de031a-a80e-4b96-b23e-d7976134ba54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
d4205024-431e-4224-a52f-7e65c513b412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
d698f511-1381-4636-b72c-7203777d3ea9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,82
da614ee7-2903-4fa4-a501-1405795bd934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
dabd8da9-9b90-449c-8448-5eb62408c788,1,1,0,2,1,9,4,0,3,1,1,0,0,0,0,0,0,0,0,59
dcdcef8f-6797-444b-8d18-02ab1339ff2f,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,120
e5e1e7ed-719d-49a1-a7cb-38f66098209b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,97
eb8c1768-1fdd-4b05-a636-39c93edd45e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
f08ebac9-6919-4a56-b0cb-bf67b4129b1b,1,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,3521.62,0,187
f959e34e-50f4-4fa3-936d-86211c2a5416,1,1,0,3,1,6,4,2,1,1,1,0,0.75,3,3,7,3,255,1,98
1da4c3fc-94a8-4c24-8a09-34cd1d62b09e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1fde1841-1cbb-436b-ae85-40514da81d7d,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83
249bdece-b16c-4ac7-add3-1a5c8fb8f814,1,0,0,1,0,2,1,0,0,1,0,0,0.333333333,1,0,0,1,1250,0,173
4c0564f9-ed9b-420e-abee-c6f9e911adfa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
4d3f6fe6-ee3a-4a0b-a545-c70e7f5a36a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
51ad8c8a-2d3a-4d1c-aa8f-6d35dcb633ef,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,105
5f388ff8-0b80-4ad2-adf2-4918f0211dc0,0,0,0,3,1,7,2,0,1,1,0.6,2,0.2,1,0,0,1,0,0,120
91442fd7-c82d-448d-a42c-c160fe9dcf85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
a6b499d1-6bcd-4198-86de-f5e63e8fe4e0,1,0,0,0,0,7,4,2,1,1,0,1,1,3,2,3,3,0,0,90
c4e3b58a-dc23-4e9c-8755-41fa3e40810b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,64
dce5fafe-a252-4d68-afca-ce5e7e5fe8ed,2,0,0,1,1,10,4,2,0,2,0,1,0.583333333,7,2,2,7,3900,2,184
dd7b9985-f61c-4ae6-9f5a-216f9a3b0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
e484aa3f-5607-4f10-9b7b-d9d81709dae2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
e4fcde6a-cfe6-4c30-8038-1aed9cdee53c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
1569aefa-980f-426b-aba1-0ed9c073b13e,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,85
1e082376-3e6c-45f6-bb78-4e62aac25c82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
1e24c804-665d-476d-885b-e14344574edc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,60
278d9570-7bcf-4a85-9fe4-166a79c99c66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
27e4e99f-9da0-42d3-8601-44898c081001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2ac10579-a6c1-46a1-a456-d84594378d93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,98
2f6134b6-5e4f-4e53-ad71-6b72e0391f2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
385e9f61-7db8-40ce-9fe9-ba6fdd88ffb7,0,0,0,5,2,9,3,1,1,1,0.333333333,2,0.5,1,1,2,1,73.28,0,110
3bd4be1e-7f16-42c8-a10e-955d7efbb41b,1,1,0,1,0,6,5,1,1,3,0,0,1,1,1,2,1,0,0,85
43332ba3-458e-400e-bee3-4ba44f60dade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
4ce40b79-33c7-4c79-adc1-ee353ca30bf9,0,1,0,1,1,16,2,0,1,1,0,0,1,1,0,0,1,40,0,76
5304ab3b-c34f-4c30-88a3-8873d69670cc,0,1,0,3,2,11,5,2,2,1,0.5,2,1,2,2,3,2,40,1,111
539238aa-ed8f-4bb8-aab8-cb0a0ba0d63f,0,0,0,1,0,7,3,2,1,0,0,0,1,2,1,2,2,260,0,110
540d5f8d-f829-476b-a915-ab16a45c82a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
71384ca5-643c-414b-ab5a-44199ca29978,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,75,0,58
8dc48074-0bdb-49e3-be06-33872388cae1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,73.28,0,87
9ba0860e-49fb-4cf3-a335-3eb33d857bbc,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,73.28,0,106
9c14c568-0b14-4822-8f36-09c6a87bf400,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,106
9e58393f-ee40-4df3-a78b-6e3e4c50d6a4,0,0,0,2,2,5,2,0,2,0,0,1,1,1,0,0,1,110,0,106
b32299e2-a479-461e-9b3a-1e3c147feffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,116
c0a95f58-4fe8-469b-b26a-20b0a585bc56,0,0,0,2,0,10,6,0,0,6,0,1,0,0,0,0,0,0,0,83
c0b5ab15-409f-4443-9a73-9afb43491acc,0,0,0,0,0,3,3,2,1,0,0,2,1,2,2,2,2,0,0,150
c2219f64-4410-48d7-85ab-7b71a705c6b0,3,0,0,1,0,3,2,2,0,0,1,0,1,4,4,8,4,216,1,81
c42044dc-6171-43f9-9316-a94862931177,1,0,0,1,0,6,4,1,2,1,0.6,2,1,2,0,0,2,0,0,102
d5005570-ab04-4a6b-9657-139d4e20dfd8,1,0,1,4,0,19,0,0,0,0,0,0,1,2,2,8,2,266.52,0,100
d96d6dc7-96bf-4beb-8203-f8dfa2bedc6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
e9c73a83-e4d5-4e53-acc4-32726b0ce843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
e9cdf7bf-114a-4b90-a673-4e54d0c2c64e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.84,0,149
01189660-eb7a-4434-a886-62133c9fdf44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
22b71d48-ff99-4aa0-8434-f2652fcf36cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
271c4984-1ca5-4463-b0f4-ea990cec1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2e28724e-5f31-4fd6-8653-a5e12672f806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
33d5f4ca-7fe0-4a03-a772-53bdc5c0e7dc,0,1,0,6,1,13,3,1,1,1,1,0,1,2,1,1,2,20,1,106
3945c13d-ea3c-4f01-abcb-923a073cd661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
3e7a6457-c94c-44e3-8554-2794d1b75d39,1,1,0,0,0,5,3,0,2,1,1,0,1,1,0,0,1,832.56,2,150
425d4abf-fbde-4988-a2b9-714afc5f3500,0,0,0,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,3,110
52589926-b83a-41bd-9002-8db8aefa6e09,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3487.93,0,153
55e6af35-b60f-4a2f-9379-019b1018e944,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3230,1,180
5b44f7cb-3189-4b9d-a8cc-59adf1fbb714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
657776d1-56c0-43d8-8806-2032802c80b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
6f02e64f-1b6b-47dc-8d44-72ba9a3d2c12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
730390c4-86eb-4266-8e0d-7d0c554d1f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
8436573e-27ae-4977-b555-afb4a02624c2,0,0.5,1,1,0,6,0,0,0,0,0,0,1,1,0,0,1,0,0,118
89103247-a06a-483b-83c8-5eaef981e79a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,150
8aba7dc9-1155-4569-93c9-752c0dcaae45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
9b50cdd0-8b2f-4f5f-8946-562097220513,1,1,0,4,3,10,4,2,1,1,1,0,0.8,4,1,1,4,490,2,125
a479fa88-9500-4c14-af01-398915694244,1,0,0,2,2,8,3,2,1,0,1,0,1,3,1,1,3,0,0,93
c0c4a780-3144-443e-bf0f-87285edab7e7,1,0,0,0,0,7,0,0,0,0,0,0,1,1,1,4,1,0,0,88
c6c7e343-2c9d-4d6f-9e7f-793b1bdb20a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
da62e23d-134b-45cb-81e9-296ccba8176c,0,1,0,2,4,3,4,0,2,2,1,0,0.5,1,0,0,1,95,0,133
dfea551f-982a-46fa-b71b-63e2eef46fc6,1,0,0,2,0,5,1,0,0,1,0.5,1,1,2,0,0,2,0,1,125
e08d5801-e753-4b95-a18f-803663b3e89d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
e3642e5c-5fd7-4ac1-99cd-04db90122453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
ec9f4053-eaf1-4c49-bb2f-ce57f193b256,1,0,1,2,1,8,5,0,0,5,0,0,0,0,0,0,0,0,0,117
c537283c-f4b5-4fe9-809e-c2d4bba4deb3,1,0,0,1,1,4,3,0,2,1,0,1,0,0,0,0,0,0,0,112
089749e4-a1d9-4231-b87e-20d7c9aa4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
264ebb62-789d-46d9-877d-db2d27967e09,1,0,0,3,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,105
5ff1ec57-45eb-4e59-872e-81d72013b0ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
68b1fbd6-558b-464c-8923-1f03de4eeaac,0,0,1,1,1,3,2,0,1,1,0.5,1,0,0,0,0,0,363.12,0,112
70ce7dc6-dd62-40e9-b7c0-94cf4a4f9f5c,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54
74cb22a7-5224-4b66-a584-38086f8d3060,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96
81b6230c-c2f4-4d53-81d6-3c0734ca0f39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62
865b9458-5a3d-4e6a-aa1e-d89b01abc3e7,0,0,0,1,0,3,1,0,0,1,0.666666667,1,0,0,0,0,0,2202.64,0,83
8bccd90c-cb2b-40b0-bf94-373ad9a2dbb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
943a5450-0e64-447f-86b9-21d432fd6bbf,0,0,0,1,2,5,8,0,4,4,0.75,1,0,0,0,0,0,373.12,0,164
98208964-c564-4ea9-84b6-c5f74deefa29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
9cd42b82-e418-43a9-8e4a-3872557f63df,3,1,0,4,1,6,2,0,1,1,1,0,0,0,0,0,0,1642.64,0,184
b840c3a2-0c1a-405f-99b5-ddb6ea5b13fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.84,0,119
c8bf3f9a-c7b4-49db-a649-6abc5cf55a34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
d7dfbf0e-3397-499f-b9f6-7e010579998d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.38,0,93
d89104b3-4da5-4436-b729-e54708dd26c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
fc785de9-457e-4bc9-adf4-da54c38aecdc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.12,0,131
23888352-0e00-4963-860f-7806f35efc77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.52,0,58
3687574a-0540-4290-8e94-08e0511b0dd3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.56,0,185
47d04414-9ee2-4431-b1bb-8afdce4608b6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
543a39a8-49ee-46f0-9e50-4bd2e87c44a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
56000b43-bd31-4b84-916c-023c055f2edd,0,0,0,3,2,6,8,2,4,2,1,0,1,2,2,2,2,512.96,0,39
6a977156-feb7-46ba-a6dc-eea739bfb8e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
9e9f5e58-7228-47ea-90d4-86f3f6680897,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637.93,0,79
b08c85e1-0750-4f1e-b821-be062a904b6f,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,120
c731ca0f-32eb-4d3b-977f-ed7486e94ff8,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,185
ece04afb-78f2-4533-902a-1eb9565d784d,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
039e988b-89a9-48e4-881a-cc4db3605436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.4,0,151
18adeb86-946f-4ddf-ad18-703ee01090b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.4,0,59
3246a844-e730-4341-a667-f23aaa58eac7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,139
3eb54e7a-2a00-4a00-96cd-09971b148f47,0,0,0,0,0,2,2,1,0,1,0.5,1,1,1,0,0,1,1296.56,0,184
64c51a28-11d1-438b-99c2-9acb0f7a707a,3,1,0,5,3,17,14,0,10,4,1,0,0,0,0,0,0,0,0,176
878f0904-1c5d-45f8-81d8-dcfd35d1e8dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
8d4a79f5-5b5c-4edd-8da2-9685cf3f1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
9205aa4b-ca50-47f8-a5b2-eae762787f7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
95a505c6-4455-4dd2-b657-66b3c2d566c4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,77
9ec4f49a-b8e1-4b3c-9e4f-483d91b1600a,1,0,0,3,0,10,4,0,2,2,1,0,0.714285714,5,0,0,5,113.28,0,156
a7f5f04c-1e0b-4f62-a89d-14de7e64de52,3,1,0,4,0,10,0,0,0,0,0.666666667,1,1,1,0,0,1,0,0,213
adb79e54-f04c-4cfd-9a30-4d3705439c9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
ae8a79e5-b284-428e-8cbd-444f06da9179,2,0,1,1,0,5,2,0,2,0,0,0,1,1,0,0,1,5770,0,155
b95c4189-c7df-4492-b1ba-23c5979ae142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112.94,0,173
d87c5459-3d5c-418e-8ee0-96297de2169b,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.68,0,142
d98b8548-2b15-41a9-9172-f58ac828dd0f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
e2ddcf93-86b6-4799-b206-e22ef64ebcc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
000204c4-b385-4587-a242-cf9b6af54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
227e4a10-44d4-466c-825f-4224eb120013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
344566d2-e5ad-4372-ba42-e54a93d3a0ac,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,204
4bc46ade-0946-48a5-ae29-06408e69b917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
605e0f63-47c6-4b3f-8688-e2fe929cedf3,0,0,0,1,1,2,2,0,2,0,1,0,1,1,0,0,1,0,0,137
7c19a027-684f-4980-b6f0-7cdc3859a900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
87934b3b-f2ce-490d-8b32-00540826103f,1,0,0,1,0,5,1,0,1,0,1,0,0,0,0,0,0,1386,0,184
8d86c6a0-2e45-41b2-8ca1-fcd80f6d37f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
999a40fe-d6d4-4cef-a9b3-d528cb20e6bc,0,0,0,2,1,7,3,0,1,2,0,2,0,0,0,0,0,0,0,164
ac1a77c6-31d2-439b-92c9-0eb58e7e2a80,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,128
b0f45aa0-2c83-4540-8af3-c6aea1ce7b68,2,0,1,1,0,4,4,0,1,3,0.5,2,0,0,0,0,0,3100,0,139
c4a395fc-5850-4545-98a9-50c88ae54591,2,1,0,2,1,3,2,0,1,1,1,0,0,0,0,0,0,490,0,200
c778537c-933a-4907-95a9-3aca78af93b9,0,0,1,1,0,10,6,0,6,0,0,1,0,0,0,0,0,0,0,142
c8f2705e-e2a5-4b82-b6f7-23e7fb6facc0,2,0.5,1,4,1,5,1,0,1,0,1,0,0,0,0,0,0,0,0,195
e5870e5c-985a-4b68-8991-0a2cf72451ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
ecee6548-c984-4dd8-b607-f72f096879bc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
ef5d268a-cac0-4a28-8e8e-92310ebd1c7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
f26de81a-07f9-4853-8802-ec7cb7420d57,1,0.5,0,3,1,7,1,0,1,0,0,0,0.333333333,1,0,0,1,0,0,178
0441fd28-a27f-4cfd-ab99-450df0e67b01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1a32cd7f-3a6e-4a08-800e-7511e14e291c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48c4dc6d-d4e3-4b90-8894-bcb0f5faa53d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49cfff49-6532-4abe-8ace-3f7448056ae4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
4a88828d-1106-404a-9b97-630c55717d40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57212765-8e02-485d-a0c5-986c2eb6443a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5da270f3-6cfc-4a01-b67b-efa2f8db68c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
637ac177-92e8-448c-9be1-51e3f3459c9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723318af-bdfd-42c7-884a-468df13d5d85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9552ac90-7aa4-4ea2-926d-b939c9017846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
db7507f6-8a0a-4bb3-b859-bff185050f74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd3e00d2-4f91-4824-95c9-ac33f844ae81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6324fb0-3d22-4100-a5d2-61e63eb978c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea926fea-d010-46d4-8baf-79d6994fd317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb1245ef-3205-42f5-a799-24505f5c7c57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
0164b66e-7a9e-4657-b6b9-29337e8ba92f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
082ce4b6-7fb5-4e4b-92ad-2d65cf15b62f,0,0,0,1,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,102
12001abc-0664-48d3-bc84-09e3379a7ad1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
2335a53d-ac14-4cba-b66b-fad362e42411,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,274.56,0,105
358645a0-74d0-4da6-947a-8c2865eef513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
58786434-ec03-40da-b3a8-eef85ca39ed5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
624864b3-9dbc-419f-8aa5-7e4493fb766d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
66a9c644-b564-4716-aacd-4b087272706c,0,0,0,8,0,13,0,0,0,0,1,0,0,0,0,0,0,0,2,112
69537c2a-afe5-48cb-b5ac-2625482f4b8f,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,327.6,0,177
8f7ce2ab-7787-41fc-aed8-56dae2a3e7ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
99b7bf62-7479-408e-a8ae-c36faee5f371,1,0,0,2,1,7,3,0,0,3,0,0,1,3,0,0,3,171,0,142
a19aeda8-9ef7-468c-b43d-f466384f158e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,118
ab9d19c1-f5b8-4b93-8644-9f3d36aed335,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,115
c771dd32-a4f5-4813-bbdc-3f5ede94b740,0,0,0,0,0,2,2,0,1,1,0,0,1,1,1,1,1,2282.83,4,102
c8888e3c-7b54-4e9e-8a91-15c8e25f6c0e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102
c8ca5fa5-fa33-4b93-8824-0afd07e76e51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
d18d2e9d-5403-48be-a36e-26b2b645d08f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
de43c1e4-6494-4d07-b447-690e40e16c4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,121
ebb6a20f-02a0-41f7-8e5e-258f27dd6c6e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,690,1,133
f74dcf3f-1994-434c-b6c8-ab2bec40a0af,0,0,0,2,0,7,3,0,0,3,1,0,1,2,2,7,2,70,2,108
faee55d7-41e3-4e28-bc81-318af336dea8,1,0,0,2,0,5,0,0,0,0,1,0,0.666666667,4,0,0,4,690,0,153
fc15c1b7-7130-4820-8340-f957895da6bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
1a824cc2-6b8d-4628-bb85-159e69f7f4cf,1,1,0,1,1,6,4,0,3,1,0.666666667,1,1,5,0,0,5,755,3,111
1d041ff3-b961-4d64-846d-079c128d4e37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
